yyyy-mm-dd,hh:mm:ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county,
26/06/2013, 22:28:29.3,52.877,-4.699,8.4,2.4,11,0.4,3, , LLEYN PENINSULA,,
13/12/2015, 05:28:18.8,51.651,-3.209,5,2.4,12,0.3, , , BLACKWOOD,CAERPHILLY,
12/10/2018, 14:21:25.4,51.658,-3.118,6.8,2.4,11,0.3, , , NEWBRIDGE,CAERPHILLY,
14/03/2019, 14:30:59.7,52.085,-2.898,23.4,2.4,12,0.3,5, , BOLIVIA,,
14/10/2019, 16:51:48.6,52.574,-2.914,14.7,2.4,19,0.3,3, , BISHOP'S CASTLE,SALOP,
29/09/1941, 17:05:00.0,53.15,-4.04, ,2.5, , , , , BETHESDA,,
09/11/1981, 03:10:35.9,51.639,-3.041,2,2.5,17,0.6,3, , CWMBRAN,,
16/06/1991, 05:54:15.8,52.438,-3.405,11.7,2.5,29,0.4,3, , NEWTOWN,POWYS,
18/10/2001, 03:50:13.6,51.703,-3.255,7.9,2.5, , ,4, , BARGOED,MID GLAMORGAN,
28/01/2002, 00:30:14.8,51.7,-3.257,6.3,2.5, , , , , BARGOED,MID GLAMORGAN,
06/10/2009, 05:05:55.4,51.773,-4.101,11.7,2.5,18,0.5, , , LLANNON,CARMARTHENSHIRE,
15/05/2012, 06:41:44.8,51.808,-3.205,11.5,2.5,13,0.4, , , RASSAU,BLAENAU GWENT,
08/04/2019, 01:49:27.3,52.844,-2.598,3.7,2.5,17,0.4,3, , HODNET,SHROPSHIRE,
12/12/1940, 23:10:00.0,53.03,-4.18, ,2.6, , , , , CAERNARVON,,
28/04/1967, 00:00:00.0,53.16,-4.22, ,2.6, , , , , BANGOR,,
19/07/1984, 07:08:07.0,52.992,-4.407,21.4,2.6,17,1.5,4, , LLEYN PENIN,NW WALES,
04/01/1985, 02:15:20.1,52.966,-4.349,20.5,2.6,24,0.7, , , LLEYN PENIN, NW WALES,
23/10/1988, 03:01:55.0,51.243,-3.164,15.9,2.6,16,0.2, , , BRIDGEWATER,SOMERSET,
23/09/1992, 10:47:57.8,51.023,-3.607,9.6,2.6,31,0.4, , , TIVERTON,DEVON,
31/05/1998, 12:55:52.5,51.19,-4.712,14.6,2.6, , , , , BRISTOL CHANNEL,,
27/07/1970, 02:45:13.1,53.5,-5,5,2.7, , , . , , ANGLESEY,,
23/07/1984, 08:29:27.9,53.015,-4.408,18.9,2.7,16,1.4,4, , LLEYN PENIN,NW WALES,
01/01/1994, 03:17:27.3,51.361,-3.564,14.9,2.7,30,0.2,4, , BRISTOL CHANNEL,,
10/02/1994, 05:11:13.2,53.2,-4.146,12.8,2.7,16,0,5, , BANGOR,GWYNEDD,
16/10/1998, 13:04:51.0,53.18,-4.228,12.1,2.7, , ,4, , MENAI STRAIT,GWYNEDD,
30/07/1999, 09:31:12.3,51.689,-3.201,6.4,2.7, , , , , BARGOED,MID GLAMORGAN,
22/06/2000, 14:37:13.4,52.964,-4.39,24.5,2.7, , ,4, , LLEYN PENIN,GWYNEDD,
29/01/2004, 10:56:01.6,51.089,-2.98,6.5,2.7,15,0.3,3, , BRIDGWATER,SOMERSET,
09/03/2018, 08:14:08.4,52.757,-3.596,12.1,2.7,19,0.3,3, , LLANYMAWDDWY,GWYNEDDD,
17/03/1934, 07:30:00.0,51.52,-2.81, ,2.8, , , , , BRISTOL,,
04/08/1984, 03:44:11.9,52.969,-4.393,23.3,2.8,12,0.1,4, , LLEYN PENIN,NW WALES,
17/06/1999, 02:20:26.6,51.994,-2.569,21.1,2.8, , ,3, , HEREFORD,HER & WORCS,
01/06/2012, 12:16:46.2,52.411,-2.624,7.1,2.8,23,0.4,3, , LUDLOW,SHROPSHIRE,
26/06/2013, 22:28:01.5,52.879,-4.719,8.6,2.8,17,0.3,3, , LLEYN PENINSULA,,
13/01/1932, 07:50:00.0,52.96,-4.38, ,2.9, , , , , PWLLHELI,,
13/03/1966, 19:50:00.0,53.16,-4.19, ,2.9, , , , , BANGOR,,
19/07/1984, 09:42:08.0,52.985,-4.399,21.2,2.9,19,0.9,4, , LLEYN PENIN,NW WALES,
20/07/1984, 15:26:12.0,52.923,-4.457,8.2,2.9,11,0.8,4, , LLEYN PENIN,NW WALES,
15/04/1986, 16:24:48.1,52.958,-4.364,22,2.9,13,0.4,2, , LLEYN AFTERSHOCK,,
17/03/1994, 16:21:56.2,52.536,-3.439,21.2,2.9,29,0.1,4, , NEWTOWN,POWYS,
20/06/2002, 17:26:41.8,51.567,-3.081,14.3,2.9,13,0.1,3, , CARDIFF,S GLAMORGAN,
30/11/2007, 22:05:43.5,52.866,-3.277,12,2.9,25,0.3,4, , LLANGOLLEN,N WALES,
05/06/2009, 19:42:07.1,51.623,-3.645,3.6,2.9,22,0.5,3, , MAESTEG,BRIDGEND,
16/05/2021, 15:16:49.4,51.604,-2.804,9,2.9,32,0.3,3, , CALDICOT,MONMOUTHSHIRE,
26/01/1924, 06:10:00.0,52.16,-2.51, ,3, , , , , HEREFORD,,
24/10/1935, 00:00:00.0,53.49,-2.51, ,3, , , , , LEIGH,,
02/04/1948, 03:00:00.0,53.19,-3.96, ,3, , , , , BETHESDA,,
26/12/1969, 14:58:00.0,53.16,-4.22, ,3, , , , , ANGLESEY,,
09/07/1974, 00:25:00.0,51.6,-3.2, ,3, , , , , SOUTH WALES,,
27/07/1984, 12:56:10.1,52.999,-4.389,16.8,3,14,0.6,4, , LLEYN PENIN,NW WALES,
11/11/1984, 23:21:50.9,52.952,-4.413,24.5,3,15,0.2,3, , LLEYN PENIN,NW WALES,
20/09/1996, 04:04:23.4,52.318,-3.329,14.4,3, , ,4, , LLANDRINDOD WELLS,,
12/02/2002, 19:13:16.2,51.701,-3.256,5.2,3,11,0.1,4, , BARGOED,MID GLAMORGAN,
29/01/2004, 20:23:42.2,51.089,-2.98,6.5,3,6,0.2,4, , BRIDGWATER,SOMERSET,
26/05/2015, 15:41:03.8,53.116,-4.358,9.7,3,16,0.4,3, , CAERNARFON,GWYNEDD,
12/12/1940, 23:40:00.0,53.03,-4.18, ,3.1, , , , , CAERNARVON,,
22/04/1951, 00:00:00.0,52.56,-4.09, ,3.1, , , , , ABERDOVEY,,
15/04/1984, 21:05:34.7,52.42,-3.244,7.8,3.1,27,0.3,5, , FELINDRE,POWYS,
10/10/2001, 02:52:25.3,51.698,-3.255,6.5,3.1, , ,4, , BARGOED,MID GLAMORGAN,
29/01/2004, 10:56:53.0,51.089,-2.98,6.5,3.1,17,0.3,3, , BRIDGWATER,SOMERSET,
29/01/2004, 20:23:35.1,51.089,-2.98,6.5,3.1,12,0.2,4, , BRIDGWATER,SOMERSET,
25/08/1930, 21:00:00.0,51.67,-3.74,5,3.2, , , , , NEATH,,
01/09/1999, 05:00:54.6,53.197,-4.346,16.3,3.2, , ,4, , CAERNARVON,GWYNEDD,
05/12/2019, 22:49:18.0,51.116,-2.984,4.3,3.2,16,0.3,5, , BRIDGWATER,SOMERSET,
12/01/1980, 08:49:56.7,51.829,-3.449,0,3.3,6,0.8,3, , CWMBRAN,,
29/07/1992, 18:05:14.0,53.132,-4.395,11.2,3.3,27,0.1,5, , CAERNARVON BAY,GWYNEDD,
14/02/2005, 18:44:01.4,53.267,-3.824,10.7,3.3,51,0.4,4, , CONWY,GWYNEDD,
07/03/1996, 23:41:24.2,52.795,-2.744,10.4,3.4, , ,5, , SHREWSBURY,SHROPSHIRE,
23/01/1974, 20:38:00.9,52.98,-3.49,7.5,3.5, , ,4, , BALA, GWYNEDD,
24/08/1975, 00:33:49.5,52.094,-2.761,135.1,3.5,6,0.9,4, , HEREFORD,,
26/10/2008, 18:06:25.5,52.2,-2.633,5.3,3.5,28,0.3,4, , BROMYARD,HEREFORDSHIRE,
06/08/1984, 07:22:20.8,52.97,-4.379,24.6,3.6,38,0,4, , LLEYN PENIN,NW WALES,
25/10/1999, 19:15:20.7,51.965,-3.57,14.1,3.6, , ,5, , SENNYBRIDGE,POWYS,
24/02/2023, 23:59:41.6,51.838,-3.246,5.2,3.7,51,0.3,5, , BRYNMAWR,GWENT,
23/05/1975, 13:04:44.4,51.7,-3.3, ,3.8, , ,4, , SOUTHWALES,,
29/05/2013, 03:16:28.9,52.883,-4.72,10.5,3.8,30,0.4,4, , LLEYN PENINSULA,,
30/05/2022, 14:36:57.8,52.844,-2.645,8.6,3.8,44,0.4,5, , WEM,SHROPSHIRE,
25/02/1974, 18:10:48.4,51.64,-3.05,0.1,3.9, , , , , NEWPORT,,
29/07/1984, 20:17:57.1,52.976,-4.417,21.8,4,46,0.4,4, , LLEYN PENIN,NW WALES,
02/04/1990, 13:46:34.1,52.436,-3.033,14.1,4,81,0.7,6, , BISHOP'S CASTLE,SHROPS,
25/02/1974, 20:03:43.5,51.64,-3.12, ,4.1, , , , , NEWPORT,,
20/02/2014, 13:21:30.0,51.363,-4.164,3.5,4.1,34,0.6,5, , BRISTOL CHANNEL,,
18/08/1984, 11:37:27.5,52.958,-4.385,22.7,4.3,46,0.1,4, , LLEYN PENIN,NW WALES,
17/02/2018, 14:31:07.6,51.767,-3.833,7.5,4.6,42,0.5,5, , CWMLLYNFELL,NPT,
12/12/1940, 21:20:00.0,53.03,-4.18,12,4.7, , , , , CAERNARVON,,
15/08/1926, 03:58:00.0,52.31,-2.66,17,4.8, , , , , LUDLOW,,
19/07/1984, 06:56:12.0,53,-4.5,2.9,5.2,31,0.3,6, , LLEYN PENIN,NW WALES,
